wazi,wspd,route,wangle,sail,speed,chrono,lon,lat
274,8.12,68,-154,GV Spi,5.35,2d 13h 40' 08",8° 10.930',41° 06.429'
274,8.11,68,-154,GV Spi,5.35,2d 13h 40' 12",8° 10.937',41° 06.431'
274,8.10,68,-154,GV Spi,5.35,2d 13h 40' 45",8° 10.997',41° 06.450'
274,8.10,68,-154,GV Spi,5.34,2d 13h 41' 05",8° 11.034',41° 06.461'
274,8.09,68,-154,GV Spi,5.34,2d 13h 41' 14",8° 11.050',41° 06.466'
273,8.09,68,-155,GV Spi,5.25,2d 13h 41' 30",8° 11.080',41° 06.475'
273,8.08,68,-155,GV Spi,5.25,2d 13h 41' 47",8° 11.110',41° 06.484'
273,8.08,68,-155,GV Spi,5.24,2d 13h 42' 12",8° 11.154',41° 06.498'
273,8.07,68,-155,GV Spi,5.24,2d 13h 42' 20",8° 11.169',41° 06.502'
273,8.06,68,-155,GV Spi,5.24,2d 13h 42' 53",8° 11.229',41° 06.520'
273,8.06,68,-155,GV Spi,5.23,2d 13h 43' 09",8° 11.258',41° 06.529'
273,8.05,68,-155,GV Spi,5.23,2d 13h 43' 26",8° 11.288',41° 06.538'
273,8.04,68,-155,GV Spi,5.23,2d 13h 43' 59",8° 11.347',41° 06.556'
273,8.04,68,-155,GV Spi,5.22,2d 13h 44' 11",8° 11.369',41° 06.563'
273,8.03,68,-155,GV Spi,5.22,2d 13h 44' 28",8° 11.398',41° 06.572'
273,8.02,68,-155,GV Spi,5.22,2d 13h 45' 01",8° 11.457',41° 06.590'
273,8.02,68,-155,GV Spi,5.21,2d 13h 45' 09",8° 11.472',41° 06.594'
273,8.01,68,-155,GV Spi,5.21,2d 13h 45' 34",8° 11.516',41° 06.608'
273,8.00,68,-155,GV Spi,5.20,2d 13h 46' 07",8° 11.575',41° 06.626'
273,7.99,68,-155,GV Spi,5.20,2d 13h 46' 40",8° 11.633',41° 06.643'
273,7.99,68,-155,GV Spi,5.19,2d 13h 47' 05",8° 11.677',41° 06.657'
273,7.98,68,-155,GV Spi,5.19,2d 13h 47' 13",8° 11.692',41° 06.661'
273,7.97,68,-155,GV Spi,5.19,2d 13h 47' 46",8° 11.750',41° 06.679'
273,7.97,68,-155,GV Spi,5.18,2d 13h 48' 03",8° 11.780',41° 06.688'
273,7.96,68,-155,GV Spi,5.18,2d 13h 48' 19",8° 11.810',41° 06.697'
273,7.95,68,-155,GV Spi,5.18,2d 13h 48' 52",8° 11.868',41° 06.715'
273,7.95,68,-155,GV Spi,5.17,2d 13h 49' 04",8° 11.890',41° 06.721'
273,7.94,68,-155,GV Spi,5.17,2d 13h 49' 21",8° 11.919',41° 06.730'
273,7.93,68,-155,GV Spi,5.17,2d 13h 49' 54",8° 11.977',41° 06.748'
273,7.93,68,-155,GV Spi,5.16,2d 13h 50' 02",8° 11.992',41° 06.753'
273,7.92,68,-155,GV Spi,5.16,2d 13h 50' 27",8° 12.036',41° 06.766'
272,7.91,68,-156,GV Spi,5.06,2d 13h 51' 00",8° 12.094',41° 06.784'
272,7.90,68,-156,GV Spi,5.06,2d 13h 51' 33",8° 12.151',41° 06.801'
272,7.90,68,-156,GV Spi,5.05,2d 13h 51' 58",8° 12.194',41° 06.814'
272,7.89,68,-156,GV Spi,5.05,2d 13h 52' 06",8° 12.209',41° 06.819'
272,7.88,68,-156,GV Spi,5.05,2d 13h 52' 39",8° 12.265',41° 06.836'
272,7.88,68,-156,GV Spi,5.04,2d 13h 53' 00",8° 12.300',41° 06.846'
272,7.87,68,-156,GV Spi,5.04,2d 13h 53' 12",8° 12.322',41° 06.853'
272,7.86,68,-156,GV Spi,5.04,2d 13h 53' 49",8° 12.386',41° 06.873'
272,7.86,68,-156,GV Spi,5.03,2d 13h 54' 02",8° 12.408',41° 06.879'
272,7.85,68,-156,GV Spi,5.03,2d 13h 54' 23",8° 12.444',41° 06.890'
272,7.84,68,-156,GV Spi,5.03,2d 13h 54' 56",8° 12.500',41° 06.907'
272,7.84,68,-156,GV Spi,5.02,2d 13h 55' 00",8° 12.507',41° 06.909'
272,7.83,68,-156,GV Spi,5.02,2d 13h 55' 29",8° 12.557',41° 06.925'
272,7.82,68,-156,GV Spi,5.01,2d 13h 56' 02",8° 12.613',41° 06.942'
272,7.81,68,-156,GV Spi,5.01,2d 13h 56' 35",8° 12.670',41° 06.959'
272,7.81,68,-156,GV Spi,5.00,2d 13h 57' 04",8° 12.719',41° 06.974'
272,7.80,68,-156,GV Spi,5.00,2d 13h 57' 08",8° 12.726',41° 06.976'
272,7.79,68,-156,GV Spi,5.00,2d 13h 57' 41",8° 12.783',41° 06.994'
272,7.79,68,-156,GV Spi,4.99,2d 13h 58' 06",8° 12.826',41° 07.006'
272,7.78,68,-156,GV Spi,4.99,2d 13h 58' 14",8° 12.840',41° 07.011'
272,7.77,68,-156,GV Spi,4.99,2d 13h 58' 51",8° 12.903',41° 07.030'
272,7.77,68,-156,GV Spi,4.98,2d 13h 59' 08",8° 12.932',41° 07.039'
272,7.76,68,-156,GV Spi,4.98,2d 13h 59' 25",8° 12.960',41° 07.047'
272,7.75,68,-156,GV Spi,4.98,2d 13h 59' 58",8° 13.016',41° 07.064'
275,7.93,68,-153,GV Spi,5.34,2d 14h 00' 02",8° 13.022',41° 07.066'
275,7.92,68,-153,GV Spi,5.34,2d 14h 00' 30",8° 13.075',41° 07.082'
275,7.92,68,-153,GV Spi,5.33,2d 14h 00' 43",8° 13.098',41° 07.089'
275,7.91,68,-153,GV Spi,5.33,2d 14h 01' 00",8° 13.129',41° 07.099'
275,7.90,68,-153,GV Spi,5.32,2d 14h 01' 33",8° 13.189',41° 07.117'
275,7.89,68,-153,GV Spi,5.32,2d 14h 02' 02",8° 13.241',41° 07.133'
275,7.89,68,-153,GV Spi,5.31,2d 14h 02' 27",8° 13.287',41° 07.147'
275,7.88,68,-153,GV Spi,5.31,2d 14h 02' 31",8° 13.294',41° 07.149'
275,7.87,68,-153,GV Spi,5.31,2d 14h 03' 00",8° 13.346',41° 07.165'
275,7.87,68,-153,GV Spi,5.30,2d 14h 03' 20",8° 13.383',41° 07.176'
275,7.86,68,-153,GV Spi,5.30,2d 14h 03' 28",8° 13.398',41° 07.181'
274,7.86,68,-154,GV Spi,5.21,2d 14h 03' 53",8° 13.443',41° 07.194'
274,7.85,68,-154,GV Spi,5.21,2d 14h 03' 57",8° 13.450',41° 07.196'
274,7.85,68,-154,GV Spi,5.20,2d 14h 04' 22",8° 13.494',41° 07.210'
274,7.84,68,-154,GV Spi,5.20,2d 14h 04' 26",8° 13.502',41° 07.212'
274,7.83,68,-154,GV Spi,5.20,2d 14h 04' 55",8° 13.553',41° 07.228'
274,7.83,68,-154,GV Spi,5.19,2d 14h 05' 15",8° 13.590',41° 07.239'
274,7.82,68,-154,GV Spi,5.19,2d 14h 05' 24",8° 13.605',41° 07.244'
274,7.81,68,-154,GV Spi,5.19,2d 14h 05' 53",8° 13.656',41° 07.259'
274,7.81,68,-154,GV Spi,5.18,2d 14h 06' 09",8° 13.685',41° 07.268'
274,7.80,68,-154,GV Spi,5.18,2d 14h 06' 26",8° 13.715',41° 07.277'
274,7.79,68,-154,GV Spi,5.18,2d 14h 06' 55",8° 13.766',41° 07.293'
274,7.79,68,-154,GV Spi,5.17,2d 14h 07' 03",8° 13.780',41° 07.297'
274,7.78,68,-154,GV Spi,5.17,2d 14h 07' 24",8° 13.817',41° 07.308'
274,7.77,68,-154,GV Spi,5.17,2d 14h 07' 53",8° 13.868',41° 07.324'
274,7.77,68,-154,GV Spi,5.16,2d 14h 07' 57",8° 13.875',41° 07.326'
274,7.76,68,-154,GV Spi,5.16,2d 14h 08' 22",8° 13.919',41° 07.339'
274,7.76,68,-154,GV Spi,5.15,2d 14h 08' 50",8° 13.970',41° 07.355'
274,7.75,68,-154,GV Spi,5.15,2d 14h 08' 55",8° 13.977',41° 07.357'
274,7.74,68,-154,GV Spi,5.15,2d 14h 09' 23",8° 14.028',41° 07.373'
274,7.74,68,-154,GV Spi,5.14,2d 14h 09' 44",8° 14.065',41° 07.384'
274,7.73,68,-154,GV Spi,5.14,2d 14h 09' 52",8° 14.079',41° 07.388'
274,7.72,68,-154,GV Spi,5.14,2d 14h 10' 21",8° 14.130',41° 07.403'
274,7.72,68,-154,GV Spi,5.13,2d 14h 10' 38",8° 14.160',41° 07.412'
274,7.71,68,-154,GV Spi,5.13,2d 14h 10' 54",8° 14.189',41° 07.421'
274,7.70,68,-154,GV Spi,5.13,2d 14h 11' 24",8° 14.240',41° 07.437'
274,7.70,68,-154,GV Spi,5.12,2d 14h 11' 32",8° 14.254',41° 07.441'
274,7.69,68,-154,GV Spi,5.12,2d 14h 11' 53",8° 14.290',41° 07.452'
274,7.68,68,-154,GV Spi,5.12,2d 14h 12' 21",8° 14.340',41° 07.468'
274,7.68,68,-154,GV Spi,5.11,2d 14h 12' 26",8° 14.348',41° 07.470'
273,7.68,68,-155,GV Spi,5.02,2d 14h 12' 42",8° 14.376',41° 07.478'
273,7.67,68,-155,GV Spi,5.02,2d 14h 12' 55",8° 14.398',41° 07.485'
273,7.66,68,-155,GV Spi,5.02,2d 14h 13' 23",8° 14.448',41° 07.500'
273,7.66,68,-155,GV Spi,5.01,2d 14h 13' 32",8° 14.462',41° 07.504'
273,7.65,68,-155,GV Spi,5.01,2d 14h 13' 52",8° 14.496',41° 07.515'
273,7.64,68,-155,GV Spi,5.00,2d 14h 14' 25",8° 14.554',41° 07.532'
273,7.63,68,-155,GV Spi,5.00,2d 14h 14' 54",8° 14.603',41° 07.547'
273,7.63,68,-155,GV Spi,4.99,2d 14h 15' 23",8° 14.653',41° 07.562'
273,7.62,68,-155,GV Spi,4.99,2d 14h 15' 27",8° 14.660',41° 07.565'
273,7.61,68,-155,GV Spi,4.99,2d 14h 15' 56",8° 14.709',41° 07.580'
273,7.61,68,-155,GV Spi,4.98,2d 14h 16' 16",8° 14.743',41° 07.590'
273,7.60,68,-155,GV Spi,4.98,2d 14h 16' 29",8° 14.765',41° 07.597'
273,7.59,68,-155,GV Spi,4.98,2d 14h 16' 58",8° 14.813',41° 07.611'
273,7.59,68,-155,GV Spi,4.97,2d 14h 17' 14",8° 14.842',41° 07.620'
273,7.58,68,-155,GV Spi,4.97,2d 14h 17' 31",8° 14.870',41° 07.629'
273,7.57,68,-155,GV Spi,4.97,2d 14h 18' 00",8° 14.919',41° 07.644'
273,7.57,68,-155,GV Spi,4.96,2d 14h 18' 08",8° 14.933',41° 07.648'
273,7.56,68,-155,GV Spi,4.96,2d 14h 18' 28",8° 14.968',41° 07.659'
273,7.55,68,-155,GV Spi,4.96,2d 14h 19' 02",8° 15.024',41° 07.676'
273,7.55,68,-155,GV Spi,4.95,2d 14h 19' 06",8° 15.031',41° 07.678'
273,7.54,68,-155,GV Spi,4.95,2d 14h 19' 31",8° 15.073',41° 07.690'
273,7.54,68,-155,GV Spi,4.94,2d 14h 20' 00",8° 15.122',41° 07.705'
273,7.53,68,-155,GV Spi,4.94,2d 14h 20' 04",8° 15.129',41° 07.707'
273,7.52,68,-155,GV Spi,4.94,2d 14h 20' 33",8° 15.178',41° 07.722'
273,7.52,68,-155,GV Spi,4.93,2d 14h 20' 57",8° 15.220',41° 07.735'
273,7.51,68,-155,GV Spi,4.93,2d 14h 21' 06",8° 15.234',41° 07.739'
273,7.50,68,-155,GV Spi,4.93,2d 14h 21' 35",8° 15.282',41° 07.754'
272,7.50,68,-156,GV Spi,4.84,2d 14h 21' 39",8° 15.289',41° 07.756'
272,7.50,68,-156,GV Spi,4.83,2d 14h 22' 03",8° 15.330',41° 07.769'
272,7.49,68,-156,GV Spi,4.83,2d 14h 22' 07",8° 15.337',41° 07.771'
272,7.48,68,-156,GV Spi,4.83,2d 14h 22' 40",8° 15.391',41° 07.787'
272,7.48,68,-156,GV Spi,4.82,2d 14h 23' 01",8° 15.426',41° 07.798'
272,7.47,68,-156,GV Spi,4.82,2d 14h 23' 09",8° 15.439',41° 07.802'
272,7.46,68,-156,GV Spi,4.82,2d 14h 23' 42",8° 15.494',41° 07.818'
272,7.46,68,-156,GV Spi,4.81,2d 14h 23' 59",8° 15.521',41° 07.827'
272,7.45,68,-156,GV Spi,4.81,2d 14h 24' 16",8° 15.549',41° 07.835'
272,7.44,68,-156,GV Spi,4.81,2d 14h 24' 45",8° 15.596',41° 07.850'
272,7.44,68,-156,GV Spi,4.80,2d 14h 24' 57",8° 15.616',41° 07.856'
272,7.43,68,-156,GV Spi,4.80,2d 14h 25' 18",8° 15.650',41° 07.866'
272,7.42,68,-156,GV Spi,4.80,2d 14h 25' 51",8° 15.704',41° 07.883'
272,7.42,68,-156,GV Spi,4.79,2d 14h 25' 55",8° 15.711',41° 07.885'
272,7.41,68,-156,GV Spi,4.79,2d 14h 26' 20",8° 15.752',41° 07.897'
272,7.40,68,-156,GV Spi,4.78,2d 14h 26' 52",8° 15.806',41° 07.913'
272,7.39,68,-156,GV Spi,4.78,2d 14h 27' 26",8° 15.860',41° 07.930'
272,7.39,68,-156,GV Spi,4.77,2d 14h 27' 51",8° 15.901',41° 07.942'
272,7.38,68,-156,GV Spi,4.77,2d 14h 27' 55",8° 15.908',41° 07.944'
272,7.37,68,-156,GV Spi,4.77,2d 14h 28' 28",8° 15.962',41° 07.961'
272,7.37,68,-156,GV Spi,4.76,2d 14h 28' 49",8° 15.995',41° 07.971'
272,7.36,68,-156,GV Spi,4.76,2d 14h 29' 01",8° 16.016',41° 07.977'
272,7.35,68,-156,GV Spi,4.76,2d 14h 29' 34",8° 16.070',41° 07.994'
272,7.35,68,-156,GV Spi,4.75,2d 14h 29' 46",8° 16.089',41° 08.000'
272,7.34,68,-156,GV Spi,4.75,2d 14h 30' 03",8° 16.117',41° 08.008'
272,7.33,68,-156,GV Spi,4.75,2d 14h 30' 36",8° 16.170',41° 08.024'
272,7.33,68,-156,GV Spi,4.74,2d 14h 30' 44",8° 16.183',41° 08.028'
271,7.33,68,-157,GV Spi,4.66,2d 14h 30' 53",8° 16.197',41° 08.032'
271,7.33,68,-157,GV Spi,4.65,2d 14h 31' 01",8° 16.210',41° 08.036'
271,7.32,68,-157,GV Spi,4.65,2d 14h 31' 09",8° 16.223',41° 08.040'
271,7.31,68,-157,GV Spi,4.65,2d 14h 31' 43",8° 16.276',41° 08.057'
271,7.31,68,-157,GV Spi,4.64,2d 14h 32' 03",8° 16.309',41° 08.067'
271,7.30,68,-157,GV Spi,4.64,2d 14h 32' 16",8° 16.329',41° 08.072'
271,7.29,68,-157,GV Spi,4.64,2d 14h 32' 49",8° 16.381',41° 08.088'
271,7.29,68,-157,GV Spi,4.63,2d 14h 33' 05",8° 16.407',41° 08.096'
271,7.28,68,-157,GV Spi,4.63,2d 14h 33' 21",8° 16.433',41° 08.104'
271,7.27,68,-157,GV Spi,4.63,2d 14h 33' 50",8° 16.479',41° 08.118'
271,7.27,68,-157,GV Spi,4.62,2d 14h 34' 03",8° 16.498',41° 08.124'
271,7.26,68,-157,GV Spi,4.62,2d 14h 34' 23",8° 16.531',41° 08.134'
271,7.25,68,-157,GV Spi,4.62,2d 14h 34' 56",8° 16.583',41° 08.150'
271,7.25,68,-157,GV Spi,4.61,2d 14h 35' 05",8° 16.597',41° 08.154'
271,7.24,68,-157,GV Spi,4.61,2d 14h 35' 29",8° 16.635',41° 08.166'
271,7.23,68,-157,GV Spi,4.60,2d 14h 36' 03",8° 16.688',41° 08.182'
271,7.22,68,-157,GV Spi,4.60,2d 14h 36' 36",8° 16.740',41° 08.198'
271,7.22,68,-157,GV Spi,4.59,2d 14h 37' 05",8° 16.785',41° 08.211'
271,7.21,68,-157,GV Spi,4.59,2d 14h 37' 09",8° 16.792',41° 08.213'
271,7.20,68,-157,GV Spi,4.59,2d 14h 37' 42",8° 16.843',41° 08.229'
271,7.20,68,-157,GV Spi,4.58,2d 14h 38' 06",8° 16.882',41° 08.241'
271,7.19,68,-157,GV Spi,4.58,2d 14h 38' 15",8° 16.896',41° 08.245'
271,7.18,68,-157,GV Spi,4.58,2d 14h 38' 48",8° 16.947',41° 08.261'
271,7.18,68,-157,GV Spi,4.57,2d 14h 39' 09",8° 16.980',41° 08.271'
271,7.17,68,-157,GV Spi,4.57,2d 14h 39' 21",8° 16.999',41° 08.276'
271,7.16,68,-157,GV Spi,4.57,2d 14h 39' 54",8° 17.051',41° 08.292'
271,7.16,68,-157,GV Spi,4.56,2d 14h 40' 07",8° 17.070',41° 08.298'
270,7.16,68,-158,GV Spi,4.48,2d 14h 40' 19",8° 17.089',41° 08.304'
270,7.15,68,-158,GV Spi,4.48,2d 14h 40' 27",8° 17.102',41° 08.308'
270,7.15,68,-158,GV Spi,4.47,2d 14h 40' 31",8° 17.109',41° 08.310'
270,7.14,68,-158,GV Spi,4.47,2d 14h 41' 04",8° 17.159',41° 08.325'
270,7.14,68,-158,GV Spi,4.46,2d 14h 41' 33",8° 17.203',41° 08.339'
270,7.13,68,-158,GV Spi,4.46,2d 14h 41' 37",8° 17.209',41° 08.340'
270,7.12,68,-158,GV Spi,4.46,2d 14h 42' 10",8° 17.260',41° 08.356'
270,7.12,68,-158,GV Spi,4.45,2d 14h 42' 39",8° 17.304',41° 08.369'
270,7.11,68,-158,GV Spi,4.45,2d 14h 42' 43",8° 17.310',41° 08.371'
270,7.10,68,-158,GV Spi,4.45,2d 14h 43' 17",8° 17.361',41° 08.387'
270,7.10,68,-158,GV Spi,4.44,2d 14h 43' 42",8° 17.399',41° 08.398'
270,7.09,68,-158,GV Spi,4.44,2d 14h 43' 50",8° 17.411',41° 08.402'
270,7.08,68,-158,GV Spi,4.44,2d 14h 44' 27",8° 17.467',41° 08.419'
270,7.08,68,-158,GV Spi,4.43,2d 14h 44' 43",8° 17.492',41° 08.427'
270,7.07,68,-158,GV Spi,4.43,2d 14h 45' 00",8° 17.517',41° 08.434'
270,7.06,68,-158,GV Spi,4.43,2d 14h 45' 33",8° 17.568',41° 08.450'
270,7.06,68,-158,GV Spi,4.42,2d 14h 45' 49",8° 17.592',41° 08.457'
270,7.05,68,-158,GV Spi,4.42,2d 14h 46' 06",8° 17.618',41° 08.465'
270,7.04,68,-158,GV Spi,4.42,2d 14h 46' 43",8° 17.673',41° 08.482'
270,7.04,68,-158,GV Spi,4.41,2d 14h 46' 52",8° 17.686',41° 08.486'
270,7.03,68,-158,GV Spi,4.41,2d 14h 47' 16",8° 17.724',41° 08.497'
270,7.02,68,-158,GV Spi,4.41,2d 14h 47' 49",8° 17.774',41° 08.512'
270,7.02,68,-158,GV Spi,4.40,2d 14h 47' 53",8° 17.780',41° 08.514'
270,7.01,68,-158,GV Spi,4.40,2d 14h 48' 22",8° 17.823',41° 08.527'
270,7.00,68,-158,GV Spi,4.39,2d 14h 48' 59",8° 17.879',41° 08.544'
270,6.99,68,-158,GV Spi,4.39,2d 14h 49' 32",8° 17.929',41° 08.559'
269,6.99,68,-158,GV Spi,4.39,2d 14h 49' 53",8° 17.960',41° 08.569'
269,6.99,68,-159,GV Spi,4.30,2d 14h 49' 57",8° 17.966',41° 08.571'
269,6.98,68,-159,GV Spi,4.30,2d 14h 50' 06",8° 17.978',41° 08.574'
269,6.98,68,-159,GV Spi,4.29,2d 14h 50' 35",8° 18.021',41° 08.587'
269,6.97,68,-159,GV Spi,4.29,2d 14h 50' 43",8° 18.033',41° 08.591'
269,6.96,68,-159,GV Spi,4.29,2d 14h 51' 16",8° 18.081',41° 08.606'
269,6.96,68,-159,GV Spi,4.28,2d 14h 51' 41",8° 18.118',41° 08.617'
269,6.95,68,-159,GV Spi,4.28,2d 14h 51' 53",8° 18.136',41° 08.622'
269,6.94,68,-159,GV Spi,4.28,2d 14h 52' 26",8° 18.184',41° 08.637'
269,6.94,68,-159,GV Spi,4.27,2d 14h 52' 47",8° 18.214',41° 08.646'
269,6.93,68,-159,GV Spi,4.27,2d 14h 53' 04",8° 18.239',41° 08.654'
269,6.92,68,-159,GV Spi,4.27,2d 14h 53' 36",8° 18.287',41° 08.668'
269,6.92,68,-159,GV Spi,4.26,2d 14h 53' 53",8° 18.311',41° 08.676'
269,6.91,68,-159,GV Spi,4.26,2d 14h 54' 14",8° 18.341',41° 08.685'
269,6.90,68,-159,GV Spi,4.26,2d 14h 54' 47",8° 18.389',41° 08.699'
269,6.90,68,-159,GV Spi,4.25,2d 14h 54' 59",8° 18.407',41° 08.705'
269,6.89,68,-159,GV Spi,4.25,2d 14h 55' 24",8° 18.444',41° 08.716'
269,6.88,68,-159,GV Spi,4.25,2d 14h 55' 57",8° 18.491',41° 08.731'
269,6.88,68,-159,GV Spi,4.24,2d 14h 56' 05",8° 18.503',41° 08.734'
269,6.87,68,-159,GV Spi,4.24,2d 14h 56' 34",8° 18.545',41° 08.747'
269,6.86,68,-159,GV Spi,4.23,2d 14h 57' 12",8° 18.600',41° 08.763'
269,6.85,68,-159,GV Spi,4.23,2d 14h 57' 45",8° 18.647',41° 08.778'
269,6.85,68,-159,GV Spi,4.22,2d 14h 58' 18",8° 18.695',41° 08.792'
269,6.84,68,-159,GV Spi,4.22,2d 14h 58' 22",8° 18.701',41° 08.794'
269,6.83,68,-159,GV Spi,4.22,2d 14h 58' 55",8° 18.748',41° 08.809'
269,6.83,68,-159,GV Spi,4.21,2d 14h 59' 24",8° 18.791',41° 08.822'
269,6.82,68,-159,GV Spi,4.21,2d 14h 59' 32",8° 18.803',41° 08.825'
268,6.82,68,-160,GV Spi,4.13,2d 14h 59' 44",8° 18.820',41° 08.831'
271,6.93,68,-157,GV Spi,4.44,2d 15h 00' 01",8° 18.843',41° 08.838'
271,6.92,68,-157,GV Spi,4.44,2d 15h 00' 05",8° 18.849',41° 08.839'
271,6.92,68,-157,GV Spi,4.43,2d 15h 00' 13",8° 18.862',41° 08.843'
271,6.91,68,-157,GV Spi,4.43,2d 15h 00' 34",8° 18.893',41° 08.853'
271,6.90,68,-157,GV Spi,4.43,2d 15h 01' 07",8° 18.943',41° 08.868'
271,6.90,68,-157,GV Spi,4.42,2d 15h 01' 12",8° 18.950',41° 08.870'
271,6.89,68,-157,GV Spi,4.42,2d 15h 01' 40",8° 18.994',41° 08.883'
271,6.88,68,-157,GV Spi,4.41,2d 15h 02' 09",8° 19.037',41° 08.897'
271,6.87,68,-157,GV Spi,4.41,2d 15h 02' 42",8° 19.087',41° 08.912'
271,6.86,68,-157,GV Spi,4.40,2d 15h 03' 11",8° 19.131',41° 08.925'
271,6.85,76,-165,GV Spi,3.63,2d 15h 03' 45",8° 19.181',41° 08.940'
271,6.85,76,-165,GV 1 Foc 1,0.63,2d 15h 03' 49",8° 19.184',41° 08.941'
271,6.85,76,-165,GV Genois,2.42,2d 15h 03' 57",8° 19.187',41° 08.941'
271,6.85,76,-165,GV Spi,3.63,2d 15h 04' 01",8° 19.192',41° 08.942'
271,6.84,76,-165,GV Spi,3.63,2d 15h 04' 30",8° 19.229',41° 08.949'
271,6.83,76,-165,GV Spi,3.62,2d 15h 05' 07",8° 19.278',41° 08.958'
271,6.82,76,-165,GV Spi,3.62,2d 15h 05' 49",8° 19.332',41° 08.968'
271,6.81,76,-165,GV Spi,3.61,2d 15h 06' 26",8° 19.380',41° 08.978'
270,6.81,75,-165,GV Spi,3.61,2d 15h 06' 35",8° 19.391',41° 08.980'
270,6.80,75,-165,GV Spi,3.61,2d 15h 07' 04",8° 19.428',41° 08.987'
270,6.79,75,-165,GV Spi,3.61,2d 15h 07' 41",8° 19.476',41° 08.997'
270,6.79,75,-165,GV Spi,3.60,2d 15h 07' 49",8° 19.487',41° 08.999'
270,6.78,75,-165,GV Spi,3.60,2d 15h 08' 22",8° 19.529',41° 09.008'
270,6.77,75,-165,GV Spi,3.60,2d 15h 09' 00",8° 19.577',41° 09.017'
270,6.77,75,-165,GV Spi,3.59,2d 15h 09' 08",8° 19.588',41° 09.019'
270,6.76,75,-165,GV Spi,3.59,2d 15h 09' 37",8° 19.625',41° 09.027'
270,6.75,75,-165,GV Spi,3.59,2d 15h 10' 19",8° 19.679',41° 09.038'
270,6.75,75,-165,GV Spi,3.58,2d 15h 10' 31",8° 19.694',41° 09.041'
270,6.74,75,-165,GV Spi,3.58,2d 15h 10' 56",8° 19.726',41° 09.047'
270,6.73,75,-165,GV Spi,3.58,2d 15h 11' 33",8° 19.774',41° 09.057'
270,6.73,75,-165,GV Spi,3.57,2d 15h 11' 54",8° 19.800',41° 09.062'
270,6.72,75,-165,GV Spi,3.57,2d 15h 12' 15",8° 19.826',41° 09.067'
270,6.71,75,-165,GV Spi,3.57,2d 15h 12' 52",8° 19.874',41° 09.077'
270,6.71,75,-165,GV Spi,3.56,2d 15h 13' 13",8° 19.900',41° 09.082'
270,6.70,75,-165,GV Spi,3.56,2d 15h 13' 30",8° 19.922',41° 09.087'
270,6.69,75,-165,GV Spi,3.56,2d 15h 14' 11",8° 19.975',41° 09.097'
270,6.69,75,-165,GV Spi,3.55,2d 15h 14' 36",8° 20.006',41° 09.104'
270,6.68,75,-165,GV Spi,3.55,2d 15h 14' 48",8° 20.021',41° 09.107'
269,6.67,74,-165,GV Spi,3.55,2d 15h 15' 30",8° 20.074',41° 09.117'
269,6.67,74,-165,GV Spi,3.54,2d 15h 15' 59",8° 20.110',41° 09.125'
269,6.66,74,-165,GV Spi,3.54,2d 15h 16' 07",8° 20.120',41° 09.127'
269,6.65,74,-165,GV Spi,3.54,2d 15h 16' 48",8° 20.173',41° 09.139'
269,6.65,74,-165,GV Spi,3.53,2d 15h 17' 22",8° 20.215',41° 09.148'
269,6.64,74,-165,GV Spi,3.53,2d 15h 17' 26",8° 20.220',41° 09.149'
269,6.63,74,-165,GV Spi,3.53,2d 15h 18' 07",8° 20.272',41° 09.160'
269,6.62,74,-165,GV Spi,3.52,2d 15h 18' 45",8° 20.318',41° 09.170'
269,6.61,74,-165,GV Spi,3.52,2d 15h 19' 26",8° 20.370',41° 09.181'
269,6.60,74,-165,GV Spi,3.52,2d 15h 20' 03",8° 20.416',41° 09.191'
269,6.60,74,-165,GV Spi,3.51,2d 15h 20' 08",8° 20.422',41° 09.193'
269,6.59,74,-165,GV Spi,3.51,2d 15h 20' 45",8° 20.468',41° 09.203'
269,6.58,74,-165,GV Spi,3.51,2d 15h 21' 26",8° 20.520',41° 09.214'
269,6.58,74,-165,GV Spi,3.50,2d 15h 21' 31",8° 20.525',41° 09.215'
269,6.57,74,-165,GV Spi,3.50,2d 15h 22' 04",8° 20.566',41° 09.224'
269,6.56,74,-165,GV Spi,3.50,2d 15h 22' 45",8° 20.618',41° 09.235'
269,6.56,74,-165,GV Spi,3.49,2d 15h 22' 54",8° 20.628',41° 09.237'
269,6.55,74,-165,GV Spi,3.49,2d 15h 23' 27",8° 20.669',41° 09.246'
269,6.54,74,-165,GV Spi,3.49,2d 15h 24' 04",8° 20.716',41° 09.256'
269,6.54,74,-165,GV Spi,3.48,2d 15h 24' 21",8° 20.736',41° 09.260'
268,6.54,73,-165,GV Spi,3.48,2d 15h 24' 29",8° 20.746',41° 09.263'
268,6.53,73,-165,GV Spi,3.48,2d 15h 24' 45",8° 20.766',41° 09.267'
268,6.52,73,-165,GV Spi,3.48,2d 15h 25' 27",8° 20.817',41° 09.279'
268,6.52,73,-165,GV Spi,3.47,2d 15h 25' 43",8° 20.837',41° 09.284'
268,6.51,73,-165,GV Spi,3.47,2d 15h 26' 04",8° 20.863',41° 09.290'
268,6.50,73,-165,GV Spi,3.47,2d 15h 26' 45",8° 20.914',41° 09.301'
268,6.50,73,-165,GV Spi,3.46,2d 15h 27' 10",8° 20.944',41° 09.308'
268,6.49,73,-165,GV Spi,3.46,2d 15h 27' 27",8° 20.964',41° 09.313'
268,6.48,73,-165,GV Spi,3.46,2d 15h 28' 08",8° 21.015',41° 09.324'
